dispute_id,txn_id,opened_date,reason_code,dispute_type,dispute_amount_uzs,status,resolved_date
1599,63974,2025-08-21,product_not_received,chargeback,23272,open,
1600,63991,2026-01-27,product_not_received,chargeback,97779,lost,2026-02-15
1601,64026,2025-10-28,subscription_cancel,chargeback,91548,lost,2025-11-09
1602,64044,2025-10-17,quality,retrieval_request,796167,lost,2025-10-28
1603,64130,2025-07-08,product_not_received,chargeback,107461,lost,2025-07-14
1604,64145,2025-12-15,product_not_received,chargeback,75471,lost,2025-12-25
1605,64173,2025-09-18,fraud,retrieval_request,1058550,lost,2025-10-10
1606,64258,2025-03-23,fraud,chargeback,383249,won,2025-04-20
1607,64386,2025-12-08,quality,chargeback,201607,won,2025-12-21
1608,64422,2025-10-16,product_not_received,chargeback,39176,lost,2025-10-26
1609,64580,2025-11-30,product_not_received,chargeback,103776,lost,2025-12-14
1610,64616,2025-12-26,duplicate,chargeback,1320528,won,2026-01-03
1611,64648,2025-05-21,subscription_cancel,chargeback,125729,lost,2025-06-05
1612,64679,2026-01-18,product_not_received,chargeback,66424,lost,2026-02-05
1613,64683,2025-07-03,product_not_received,retrieval_request,1353558,lost,2025-07-10
1614,64707,2025-01-31,subscription_cancel,chargeback,53940,won,2025-02-07
1615,64714,2026-01-14,product_not_received,chargeback,116797,lost,2026-01-27
1616,64719,2026-01-30,duplicate,retrieval_request,1367387,lost,2026-02-14
1617,64740,2025-10-16,product_not_received,retrieval_request,172694,lost,2025-11-11
1618,64894,2025-11-13,product_not_received,chargeback,48919,lost,2025-11-22
1619,64902,2025-12-26,subscription_cancel,chargeback,152000,won,2026-01-11
1620,64910,2025-08-14,quality,retrieval_request,50513,won,2025-08-21
1621,65014,2025-01-23,product_not_received,retrieval_request,82825,won,2025-02-03
1622,65081,2025-10-17,product_not_received,chargeback,34041,lost,2025-10-22
1623,65134,2025-12-27,product_not_received,chargeback,365874,won,2026-01-08
1624,65241,2025-08-29,quality,chargeback,72735,lost,2025-09-13
1625,65242,2025-03-11,quality,retrieval_request,30203,open,
1626,65258,2025-03-25,product_not_received,chargeback,255026,won,2025-04-16
1627,65274,2025-07-30,quality,chargeback,592997,won,2025-08-11
1628,65309,2025-12-14,fraud,chargeback,1369002,won,2025-12-24
1629,65398,2025-10-08,product_not_received,chargeback,260545,won,2025-11-01
1630,65412,2025-01-27,fraud,retrieval_request,755584,open,
1631,65447,2025-09-29,quality,retrieval_request,1223072,won,2025-10-04
1632,65495,2025-06-24,quality,retrieval_request,150749,won,2025-07-21
1633,65545,2025-12-21,product_not_received,chargeback,83134,lost,2026-01-09
1634,65572,2025-09-10,quality,chargeback,171410,lost,2025-09-17
1635,65697,2025-03-20,subscription_cancel,chargeback,170642,open,
1636,65738,2025-02-16,quality,retrieval_request,268000,lost,2025-03-01
1637,65788,2025-09-01,quality,chargeback,3184007,won,2025-09-10
1638,65797,2025-09-25,subscription_cancel,pre_arbitration,230914,lost,2025-10-01
1639,66022,2025-04-30,subscription_cancel,chargeback,471613,lost,2025-05-08
1640,66031,2025-07-10,product_not_received,chargeback,117121,lost,2025-07-21
1641,66101,2025-04-15,product_not_received,chargeback,141110,lost,2025-05-10
1642,66180,2025-12-18,duplicate,retrieval_request,69414,lost,2025-12-31
1643,66215,2025-12-11,product_not_received,chargeback,158575,open,
1644,66225,2025-06-05,subscription_cancel,chargeback,109062,lost,2025-06-17
1645,66281,2026-01-04,product_not_received,pre_arbitration,113520,lost,2026-01-12
1646,66284,2025-08-20,quality,retrieval_request,107465,open,
1647,66370,2025-03-04,duplicate,chargeback,262065,won,2025-03-14
1648,66384,2026-01-05,product_not_received,chargeback,54765,won,2026-01-11
1649,66385,2025-10-06,subscription_cancel,chargeback,174053,open,
1650,66432,2026-01-07,subscription_cancel,chargeback,318382,lost,2026-01-17
1651,66449,2025-06-05,quality,pre_arbitration,34598,lost,2025-07-03
1652,66532,2025-12-30,fraud,chargeback,1307584,open,
1653,66541,2025-08-03,subscription_cancel,chargeback,346879,won,2025-08-27
1654,66565,2025-12-13,product_not_received,chargeback,48600,won,2025-12-19
1655,66639,2026-01-27,product_not_received,chargeback,33791,won,2026-02-18
1656,66657,2025-11-14,duplicate,chargeback,176288,won,2025-12-06
1657,66668,2026-01-24,quality,chargeback,219175,lost,2026-02-08
1658,66681,2025-11-03,product_not_received,chargeback,181575,won,2025-11-12
1659,66687,2025-08-16,product_not_received,retrieval_request,307383,lost,2025-09-15
1660,66707,2025-10-14,product_not_received,chargeback,412309,won,2025-10-25
1661,66903,2025-10-28,product_not_received,pre_arbitration,92934,won,2025-11-10
1662,66961,2026-02-05,subscription_cancel,chargeback,67387,won,2026-03-03
1663,67011,2026-01-11,quality,chargeback,329833,open,
1664,67024,2026-01-31,subscription_cancel,chargeback,25554,lost,2026-02-23
1665,67035,2025-12-24,subscription_cancel,retrieval_request,1007017,lost,2026-01-22
1666,67036,2025-12-28,product_not_received,chargeback,78617,won,2026-01-10
1667,67123,2025-10-18,fraud,chargeback,907334,won,2025-11-14
1668,67128,2025-11-27,quality,pre_arbitration,63926,open,
1669,67132,2025-02-17,quality,chargeback,802973,won,2025-03-14
1670,67212,2025-10-28,duplicate,chargeback,31686,lost,2025-11-26
1671,67217,2025-04-25,product_not_received,chargeback,14740,lost,2025-05-22
1672,67235,2025-11-02,fraud,chargeback,400294,won,2025-11-29
1673,67251,2025-09-17,product_not_received,retrieval_request,111016,lost,2025-09-24
1674,67270,2025-03-29,quality,chargeback,253304,won,2025-04-08
1675,67308,2025-09-24,fraud,retrieval_request,924559,won,2025-10-08
1676,67351,2025-08-23,fraud,chargeback,1024991,lost,2025-09-11
1677,67422,2025-11-16,fraud,retrieval_request,394018,lost,2025-12-11
1678,67457,2025-06-14,product_not_received,retrieval_request,114425,won,2025-06-22
1679,67486,2025-02-05,product_not_received,retrieval_request,502133,won,2025-03-03
1680,67661,2025-10-06,product_not_received,chargeback,45220,lost,2025-11-05
1681,67693,2025-04-26,duplicate,retrieval_request,68191,won,2025-05-10
1682,67763,2025-11-12,subscription_cancel,retrieval_request,295417,lost,2025-12-08
1683,67791,2025-12-26,duplicate,retrieval_request,83479,lost,2026-01-22
1684,67896,2025-10-15,product_not_received,chargeback,401057,lost,2025-11-01
1685,68002,2025-05-25,quality,retrieval_request,33539,won,2025-06-15
1686,68045,2025-06-05,duplicate,chargeback,23821,won,2025-07-02
1687,68089,2025-08-15,duplicate,retrieval_request,214508,won,2025-08-26
1688,68094,2025-05-24,product_not_received,chargeback,105609,won,2025-06-15
1689,68112,2025-10-20,duplicate,chargeback,82041,lost,2025-11-07
1690,68125,2025-04-12,product_not_received,pre_arbitration,269701,lost,2025-04-30
1691,68136,2025-10-02,product_not_received,pre_arbitration,524772,won,2025-10-10
1692,68182,2025-09-06,product_not_received,chargeback,40696,won,2025-09-27
1693,68247,2025-08-26,subscription_cancel,retrieval_request,37054,won,2025-09-15
1694,68374,2025-05-09,duplicate,chargeback,569082,won,2025-05-25
1695,68416,2025-10-15,subscription_cancel,retrieval_request,72758,won,2025-10-27
1696,68464,2025-12-05,product_not_received,retrieval_request,174190,lost,2025-12-12
1697,68471,2025-12-26,quality,chargeback,273129,lost,2026-01-22
1698,68495,2025-06-16,quality,chargeback,1519963,lost,2025-06-21
1699,68506,2025-11-20,product_not_received,chargeback,30068,lost,2025-12-09
1700,68510,2025-11-14,subscription_cancel,retrieval_request,129923,lost,2025-12-14
1701,68531,2025-07-04,product_not_received,retrieval_request,111639,lost,2025-07-19
1702,68599,2025-04-12,quality,chargeback,32170,lost,2025-05-04
1703,68696,2025-03-22,subscription_cancel,chargeback,151340,open,
1704,68725,2025-07-23,product_not_received,pre_arbitration,291981,won,2025-08-04
1705,68753,2025-04-13,quality,chargeback,254308,lost,2025-05-02
1706,68769,2025-07-01,product_not_received,chargeback,156863,won,2025-07-29
1707,68910,2025-12-08,subscription_cancel,retrieval_request,93990,lost,2025-12-21
1708,68917,2025-10-02,product_not_received,chargeback,118630,lost,2025-10-10
1709,68963,2025-12-17,quality,pre_arbitration,966871,open,
1710,69025,2025-10-20,product_not_received,retrieval_request,509337,won,2025-11-06
1711,69073,2025-03-08,product_not_received,chargeback,196375,won,2025-04-04
1712,69074,2026-01-01,product_not_received,retrieval_request,108138,lost,2026-01-28
1713,69111,2025-10-12,fraud,chargeback,871735,lost,2025-10-25
1714,69148,2025-10-01,duplicate,chargeback,672626,lost,2025-10-22
1715,69175,2026-01-13,subscription_cancel,pre_arbitration,98594,open,
1716,69197,2026-01-16,product_not_received,chargeback,231544,open,
1717,69263,2025-08-16,subscription_cancel,chargeback,162007,lost,2025-09-10
1718,69363,2025-02-25,duplicate,chargeback,158687,won,2025-03-09
1719,69469,2025-08-26,duplicate,chargeback,409403,won,2025-09-19
1720,69471,2025-07-21,quality,retrieval_request,141608,lost,2025-08-11
1721,69519,2025-10-03,quality,retrieval_request,139438,won,2025-10-24
1722,69585,2025-12-22,product_not_received,chargeback,114669,won,2025-12-27
1723,69599,2025-06-13,product_not_received,chargeback,101494,won,2025-06-27
1724,69618,2025-11-14,product_not_received,chargeback,143185,lost,2025-12-04
1725,69651,2025-07-16,duplicate,retrieval_request,395200,won,2025-08-05
1726,69725,2025-08-30,quality,chargeback,288391,won,2025-09-10
1727,69748,2025-11-25,subscription_cancel,retrieval_request,148746,won,2025-12-13
1728,69751,2025-06-17,subscription_cancel,retrieval_request,412144,lost,2025-07-15
1729,69779,2025-11-06,fraud,chargeback,1606865,lost,2025-11-17
1730,69796,2025-04-01,quality,chargeback,219493,lost,2025-04-30
1731,69949,2025-09-29,duplicate,chargeback,199560,won,2025-10-17
1732,69966,2025-05-12,duplicate,chargeback,139279,lost,2025-05-29
1733,70001,2025-06-15,quality,chargeback,272675,lost,2025-07-15
1734,70057,2025-10-01,quality,chargeback,386414,won,2025-10-09
1735,70074,2025-08-16,subscription_cancel,chargeback,82839,won,2025-08-23
1736,70116,2025-07-15,fraud,chargeback,371211,won,2025-08-13
1737,70137,2025-10-05,quality,chargeback,45761,won,2025-10-31
1738,70145,2025-10-25,duplicate,retrieval_request,87228,open,
1739,70162,2025-10-30,product_not_received,chargeback,119833,won,2025-11-15
1740,70170,2025-02-18,subscription_cancel,retrieval_request,281402,lost,2025-03-01
1741,70184,2025-08-24,quality,chargeback,126336,won,2025-09-23
1742,70216,2025-02-22,product_not_received,chargeback,186486,won,2025-03-06
1743,70239,2025-09-20,product_not_received,retrieval_request,70412,won,2025-10-01
1744,70342,2025-04-21,product_not_received,chargeback,193749,lost,2025-05-19
1745,70440,2026-01-03,quality,chargeback,131677,won,2026-01-16
1746,70473,2025-02-09,duplicate,chargeback,217963,won,2025-02-15
1747,70479,2025-10-24,quality,chargeback,233427,won,2025-11-09
1748,70483,2025-12-28,product_not_received,pre_arbitration,225242,lost,2026-01-14
1749,70515,2025-12-12,product_not_received,chargeback,123732,lost,2026-01-06
1750,70565,2025-04-21,fraud,retrieval_request,1602722,lost,2025-05-03
1751,70586,2025-04-30,fraud,retrieval_request,323745,won,2025-05-13
1752,70613,2025-03-29,quality,retrieval_request,64536,won,2025-04-07
1753,70636,2025-02-01,duplicate,retrieval_request,64070,lost,2025-02-27
1754,70649,2025-08-12,quality,retrieval_request,162120,lost,2025-08-27
1755,70667,2025-05-11,subscription_cancel,retrieval_request,141387,lost,2025-06-05
1756,70719,2025-07-28,subscription_cancel,retrieval_request,51341,won,2025-08-21
1757,70774,2025-08-14,subscription_cancel,chargeback,102038,won,2025-09-07
1758,70807,2026-01-28,quality,retrieval_request,250726,won,2026-02-17
1759,70825,2025-10-12,fraud,chargeback,564838,won,2025-10-23
1760,70878,2025-02-04,product_not_received,retrieval_request,187785,lost,2025-03-05
1761,70933,2025-12-27,subscription_cancel,chargeback,28939,lost,2026-01-10
1762,70941,2025-05-04,duplicate,retrieval_request,168932,won,2025-05-13
1763,70944,2025-04-02,duplicate,retrieval_request,204737,won,2025-04-30
1764,70970,2025-02-10,product_not_received,retrieval_request,128183,lost,2025-03-07
1765,71009,2025-02-25,fraud,retrieval_request,665594,won,2025-03-05
1766,71014,2025-07-14,fraud,chargeback,568721,won,2025-08-04
1767,71026,2026-01-27,quality,chargeback,289043,lost,2026-02-16
1768,71061,2025-06-16,quality,chargeback,93001,lost,2025-06-30
1769,71088,2025-12-28,duplicate,retrieval_request,60402,open,
1770,71122,2025-06-09,product_not_received,retrieval_request,64672,lost,2025-06-22
1771,71151,2026-01-18,duplicate,chargeback,104106,lost,2026-02-12
1772,71171,2025-08-04,subscription_cancel,chargeback,29186,lost,2025-08-17
1773,71190,2025-02-24,product_not_received,chargeback,953630,won,2025-03-05
1774,71198,2026-01-15,product_not_received,chargeback,15453,won,2026-01-28
1775,71225,2025-05-30,duplicate,retrieval_request,79920,won,2025-06-24
1776,71264,2025-05-30,quality,chargeback,69017,won,2025-06-23
1777,71401,2026-01-02,subscription_cancel,chargeback,146100,lost,2026-01-25
1778,71408,2025-04-28,subscription_cancel,chargeback,96877,open,
1779,71484,2025-10-10,fraud,retrieval_request,623956,won,2025-10-22
1780,71537,2025-12-19,quality,chargeback,62480,won,2025-12-25
1781,71558,2025-07-20,product_not_received,pre_arbitration,52014,open,
1782,71575,2025-11-19,fraud,retrieval_request,1313749,lost,2025-12-18
1783,71641,2025-05-20,product_not_received,chargeback,59502,open,
1784,71697,2025-12-04,fraud,retrieval_request,389129,open,
1785,71807,2025-11-02,product_not_received,retrieval_request,749076,lost,2025-11-09
1786,71819,2025-06-12,duplicate,chargeback,157936,lost,2025-07-02
1787,71973,2025-11-21,subscription_cancel,chargeback,761967,won,2025-12-15
1788,72020,2026-01-03,product_not_received,retrieval_request,15033,lost,2026-01-08
1789,72047,2025-09-17,product_not_received,pre_arbitration,45214,won,2025-10-08
1790,72089,2026-01-21,duplicate,retrieval_request,596813,lost,2026-02-15
1791,72169,2025-05-06,subscription_cancel,chargeback,20163,lost,2025-05-25
1792,72192,2025-12-24,product_not_received,retrieval_request,123177,open,
1793,72231,2025-08-12,product_not_received,chargeback,87346,lost,2025-09-09
1794,72232,2025-09-14,quality,chargeback,109230,lost,2025-09-21
1795,72243,2025-05-05,product_not_received,chargeback,56732,open,
1796,72252,2026-01-02,quality,chargeback,67689,won,2026-01-25
1797,72289,2025-12-18,product_not_received,retrieval_request,135285,open,
1798,72398,2025-04-24,quality,retrieval_request,266150,lost,2025-05-15
1799,72539,2025-12-25,product_not_received,chargeback,30754,lost,2026-01-16
1800,72567,2025-12-14,product_not_received,chargeback,116648,lost,2025-12-30
1801,72598,2026-01-07,quality,chargeback,128428,lost,2026-01-24
1802,72675,2025-12-19,quality,chargeback,20475,won,2025-12-26
1803,72688,2025-12-30,subscription_cancel,chargeback,317372,lost,2026-01-05
1804,72699,2025-10-23,product_not_received,retrieval_request,229841,open,
1805,72790,2025-09-14,product_not_received,retrieval_request,108434,won,2025-10-14
1806,72801,2025-02-09,quality,retrieval_request,137547,lost,2025-03-08
1807,72890,2025-09-25,quality,retrieval_request,108906,won,2025-10-25
1808,72953,2025-03-31,product_not_received,chargeback,284179,won,2025-04-27
1809,72990,2025-11-06,product_not_received,chargeback,82462,won,2025-11-12
1810,73012,2025-02-11,product_not_received,retrieval_request,37243,lost,2025-02-27
1811,73015,2025-08-12,fraud,chargeback,451829,lost,2025-09-07
1812,73037,2025-11-05,duplicate,chargeback,56583,lost,2025-11-28
1813,73099,2026-01-02,product_not_received,chargeback,159684,won,2026-01-30
1814,73128,2025-11-22,quality,pre_arbitration,78776,lost,2025-12-16
1815,73190,2025-06-07,quality,retrieval_request,770125,won,2025-06-26
1816,73231,2025-04-25,product_not_received,chargeback,252964,won,2025-05-25
1817,73251,2026-01-08,duplicate,pre_arbitration,484804,lost,2026-01-13
1818,73277,2025-09-05,product_not_received,chargeback,183221,open,
1819,73278,2025-10-13,fraud,chargeback,1513500,won,2025-11-12
1820,73284,2026-01-23,quality,chargeback,63520,won,2026-02-06
1821,73309,2025-05-10,quality,chargeback,118005,lost,2025-05-30
1822,73392,2026-01-13,subscription_cancel,chargeback,18583,open,
1823,73415,2025-04-01,product_not_received,pre_arbitration,184998,open,
1824,73430,2025-07-31,quality,chargeback,671678,won,2025-08-11
1825,73498,2025-03-20,subscription_cancel,chargeback,141009,lost,2025-04-10
1826,73502,2026-01-11,fraud,chargeback,1904663,won,2026-01-16
1827,73511,2026-01-05,duplicate,chargeback,803730,won,2026-02-01
1828,73636,2025-12-17,product_not_received,retrieval_request,361989,lost,2025-12-30
1829,73647,2025-04-25,product_not_received,retrieval_request,108675,open,
1830,73684,2025-10-01,duplicate,retrieval_request,80408,won,2025-10-17
1831,73692,2026-01-21,product_not_received,chargeback,370678,won,2026-02-15
1832,73707,2025-11-23,quality,chargeback,264142,lost,2025-11-29
1833,73799,2025-07-18,subscription_cancel,chargeback,171768,won,2025-08-15
1834,73935,2025-03-26,product_not_received,chargeback,292152,open,
1835,73946,2026-01-05,quality,pre_arbitration,467903,open,
1836,73947,2025-06-18,product_not_received,chargeback,611257,open,
1837,73988,2025-12-30,product_not_received,chargeback,71969,won,2026-01-23
1838,74008,2025-03-21,subscription_cancel,pre_arbitration,506158,won,2025-04-19
1839,74062,2025-03-15,duplicate,chargeback,615288,won,2025-04-07
1840,74081,2025-07-12,product_not_received,chargeback,209803,won,2025-07-20
1841,74132,2025-05-28,quality,pre_arbitration,51612,open,
1842,74234,2025-10-31,subscription_cancel,chargeback,445895,lost,2025-11-20
1843,74324,2025-10-23,subscription_cancel,retrieval_request,110108,lost,2025-11-18
1844,74400,2025-05-28,product_not_received,chargeback,177727,won,2025-06-07
1845,74448,2026-01-02,duplicate,retrieval_request,70364,lost,2026-01-13
1846,74475,2025-02-09,fraud,retrieval_request,1393073,won,2025-02-15
1847,74491,2025-12-09,product_not_received,chargeback,84246,lost,2025-12-30
1848,74551,2025-10-26,quality,retrieval_request,137389,won,2025-11-16
1849,74562,2025-09-28,duplicate,chargeback,1486410,lost,2025-10-16
1850,74565,2025-06-07,product_not_received,retrieval_request,366452,won,2025-06-16
1851,74820,2025-12-03,quality,chargeback,97033,lost,2025-12-29
1852,74901,2025-11-27,subscription_cancel,chargeback,28084,lost,2025-12-12
1853,74902,2025-08-11,quality,retrieval_request,349027,lost,2025-09-07
1854,74925,2025-09-01,product_not_received,chargeback,237058,won,2025-09-26
1855,74990,2025-12-21,quality,retrieval_request,20945,lost,2026-01-13
1856,75051,2025-08-31,product_not_received,chargeback,187269,open,
1857,75101,2025-02-05,duplicate,pre_arbitration,165772,lost,2025-03-03
1858,75120,2025-11-13,subscription_cancel,chargeback,42854,won,2025-11-29
1859,75129,2025-06-13,product_not_received,chargeback,309015,lost,2025-07-02
1860,75132,2025-03-09,product_not_received,pre_arbitration,58635,lost,2025-04-02
1861,75170,2025-09-01,subscription_cancel,chargeback,341970,lost,2025-09-28
1862,75184,2026-01-17,quality,chargeback,117642,lost,2026-02-11
1863,75192,2025-01-30,product_not_received,retrieval_request,395341,won,2025-02-13
1864,75261,2026-01-14,product_not_received,pre_arbitration,76371,won,2026-02-11
1865,75266,2026-01-17,quality,pre_arbitration,596078,lost,2026-01-29
1866,75276,2025-07-26,product_not_received,pre_arbitration,72701,won,2025-08-12
1867,75290,2026-01-29,quality,chargeback,179448,lost,2026-02-28
1868,75321,2025-06-06,subscription_cancel,chargeback,272118,lost,2025-06-13
1869,75357,2025-10-12,subscription_cancel,chargeback,1143517,open,
1870,75393,2025-06-11,duplicate,chargeback,16717,lost,2025-07-06
1871,75430,2025-09-08,subscription_cancel,retrieval_request,131183,won,2025-09-23
1872,75531,2025-09-19,quality,retrieval_request,353724,won,2025-10-05
1873,75572,2026-01-11,quality,chargeback,341307,lost,2026-02-06
1874,75617,2025-12-28,product_not_received,chargeback,174634,open,
1875,75653,2025-11-27,fraud,chargeback,498296,lost,2025-12-26
1876,75662,2025-08-12,duplicate,retrieval_request,509675,won,2025-08-17
1877,75675,2025-02-19,product_not_received,chargeback,461747,lost,2025-03-03
1878,75715,2025-07-03,fraud,retrieval_request,404988,won,2025-07-27
1879,75741,2025-11-04,quality,chargeback,67995,lost,2025-11-14
1880,75762,2026-01-01,fraud,retrieval_request,654232,lost,2026-01-28
1881,75770,2025-12-13,quality,chargeback,51517,won,2025-12-20
1882,75787,2025-08-17,subscription_cancel,retrieval_request,178395,open,
1883,75797,2025-12-26,subscription_cancel,chargeback,84142,lost,2026-01-23
1884,75849,2025-06-24,product_not_received,chargeback,97093,open,
1885,75856,2025-07-07,quality,chargeback,65572,won,2025-07-22
1886,75859,2025-07-28,fraud,pre_arbitration,1792274,won,2025-08-14
1887,75900,2025-07-06,subscription_cancel,chargeback,93771,lost,2025-07-27
1888,75917,2026-01-05,fraud,retrieval_request,599485,won,2026-01-16
1889,75939,2026-01-29,quality,chargeback,80968,lost,2026-02-05
1890,75960,2025-12-29,quality,retrieval_request,628093,open,
1891,75961,2025-10-25,quality,chargeback,71595,lost,2025-11-18
1892,76040,2025-11-16,quality,retrieval_request,164724,lost,2025-12-11
1893,76046,2025-05-22,quality,chargeback,488798,lost,2025-06-15
1894,76183,2025-12-22,quality,chargeback,92599,won,2026-01-11
1895,76184,2025-09-18,product_not_received,retrieval_request,199245,lost,2025-10-11
1896,76220,2025-12-22,product_not_received,chargeback,130093,won,2026-01-12
1897,76248,2025-06-05,duplicate,pre_arbitration,524422,lost,2025-06-23
1898,76325,2025-12-17,duplicate,retrieval_request,69146,lost,2026-01-03
1899,76371,2025-06-22,product_not_received,retrieval_request,42000,won,2025-06-28
1900,76382,2025-03-27,duplicate,retrieval_request,46016,lost,2025-04-05
1901,76428,2025-07-22,product_not_received,chargeback,101098,lost,2025-08-02
1902,76449,2026-01-24,fraud,retrieval_request,850123,won,2026-02-12
1903,76483,2025-05-05,quality,chargeback,163222,won,2025-05-21
1904,76525,2025-12-28,subscription_cancel,pre_arbitration,159489,lost,2026-01-24
1905,76575,2025-02-02,product_not_received,retrieval_request,65393,won,2025-02-14
1906,76598,2025-09-21,product_not_received,retrieval_request,169690,lost,2025-10-04
1907,76658,2025-12-01,quality,retrieval_request,314787,lost,2025-12-07
1908,76747,2025-07-15,fraud,chargeback,506622,won,2025-08-14
1909,76793,2025-09-28,subscription_cancel,chargeback,315908,lost,2025-10-13
1910,76889,2025-04-19,product_not_received,pre_arbitration,56687,open,
1911,76894,2025-07-06,product_not_received,retrieval_request,85429,won,2025-07-25
1912,76951,2025-05-07,product_not_received,chargeback,104627,won,2025-05-21
1913,77035,2025-11-01,fraud,chargeback,1733282,lost,2025-11-08
1914,77041,2025-10-12,subscription_cancel,retrieval_request,1139672,lost,2025-10-28
1915,77046,2025-08-05,product_not_received,chargeback,102378,lost,2025-08-26
1916,77068,2025-05-04,quality,chargeback,295849,won,2025-05-24
1917,77074,2025-08-27,product_not_received,chargeback,39173,won,2025-09-05
1918,77171,2025-12-11,product_not_received,retrieval_request,155232,lost,2026-01-06
1919,77178,2025-10-21,product_not_received,chargeback,92974,lost,2025-11-18
1920,77200,2025-12-09,subscription_cancel,chargeback,192448,lost,2026-01-04
1921,77299,2025-02-26,product_not_received,chargeback,294631,won,2025-03-13
1922,77343,2025-07-16,product_not_received,chargeback,544325,won,2025-07-27
1923,77363,2025-03-24,product_not_received,retrieval_request,71282,won,2025-04-20
1924,77398,2026-01-07,product_not_received,chargeback,334580,open,
1925,77420,2025-08-10,product_not_received,chargeback,1218808,won,2025-09-04
1926,77433,2025-08-20,fraud,chargeback,1963948,won,2025-09-15
1927,77482,2025-06-12,product_not_received,chargeback,158649,lost,2025-06-21
1928,77749,2025-11-11,fraud,chargeback,3736983,won,2025-11-16
1929,77752,2025-11-18,product_not_received,retrieval_request,148736,lost,2025-11-30
1930,77790,2025-08-08,fraud,chargeback,1176052,won,2025-08-19
1931,77826,2025-08-11,product_not_received,chargeback,397574,lost,2025-08-25
1932,78073,2025-12-15,quality,chargeback,346223,won,2025-12-28
1933,78090,2025-08-14,product_not_received,chargeback,156393,won,2025-08-19
1934,78105,2025-11-05,duplicate,retrieval_request,140833,lost,2025-12-01
1935,78166,2025-04-22,subscription_cancel,chargeback,165560,lost,2025-05-22
1936,78198,2025-11-10,product_not_received,chargeback,139522,lost,2025-11-15
1937,78281,2025-09-09,product_not_received,retrieval_request,235379,lost,2025-10-04
1938,78341,2025-02-20,quality,pre_arbitration,60768,open,
1939,78402,2025-02-19,quality,retrieval_request,58842,lost,2025-03-12
1940,78418,2025-12-06,duplicate,pre_arbitration,52920,won,2026-01-01
1941,78445,2025-10-27,product_not_received,chargeback,236224,won,2025-11-15
1942,78464,2025-03-31,product_not_received,retrieval_request,32802,lost,2025-04-14
1943,78474,2025-10-06,quality,retrieval_request,124601,open,
1944,78504,2025-08-05,subscription_cancel,chargeback,42426,lost,2025-08-11
1945,78534,2025-07-31,quality,pre_arbitration,107410,lost,2025-08-30
1946,78571,2025-10-13,duplicate,chargeback,201283,won,2025-10-28
1947,78603,2025-06-18,product_not_received,chargeback,158879,open,
1948,78667,2025-05-27,product_not_received,chargeback,45731,lost,2025-06-21
1949,78688,2025-04-28,duplicate,chargeback,203281,won,2025-05-11
1950,78708,2025-12-31,product_not_received,chargeback,177855,open,
1951,78714,2025-07-02,product_not_received,chargeback,25251,won,2025-07-23
1952,78730,2025-05-13,quality,chargeback,722945,lost,2025-06-10
1953,78775,2025-12-31,product_not_received,chargeback,139506,won,2026-01-24
1954,78784,2025-08-16,product_not_received,retrieval_request,34815,lost,2025-08-29
1955,78812,2026-01-21,product_not_received,chargeback,236453,lost,2026-01-27
1956,78825,2026-01-01,product_not_received,retrieval_request,74364,open,
1957,79028,2025-05-07,subscription_cancel,chargeback,398629,won,2025-05-30
1958,79030,2026-01-06,product_not_received,chargeback,297677,won,2026-01-21
1959,79038,2025-12-24,subscription_cancel,pre_arbitration,53248,lost,2025-12-29
1960,79089,2025-03-29,subscription_cancel,chargeback,161925,won,2025-04-15
1961,79122,2025-05-03,duplicate,chargeback,38711,open,
1962,79218,2025-06-13,product_not_received,chargeback,184367,lost,2025-07-01
1963,79280,2025-12-21,product_not_received,chargeback,13871,lost,2026-01-07
1964,79342,2025-03-25,quality,chargeback,216058,lost,2025-04-16
1965,79347,2025-11-28,subscription_cancel,chargeback,213697,won,2025-12-12
1966,79351,2025-09-13,quality,chargeback,99530,open,
1967,79433,2025-08-22,duplicate,chargeback,151174,won,2025-08-27
1968,79452,2025-08-31,quality,chargeback,69697,won,2025-09-26
1969,79467,2025-06-30,subscription_cancel,pre_arbitration,213668,won,2025-07-21
1970,79471,2025-12-26,product_not_received,chargeback,148082,lost,2026-01-02
1971,79479,2025-10-27,quality,chargeback,169601,lost,2025-11-03
1972,79482,2025-08-04,quality,retrieval_request,109033,won,2025-08-19
1973,79509,2025-10-31,fraud,chargeback,422522,lost,2025-11-27
1974,79524,2025-12-10,duplicate,chargeback,118490,won,2026-01-01
1975,79580,2025-11-21,duplicate,chargeback,40864,won,2025-12-16
1976,79610,2025-12-24,subscription_cancel,chargeback,827268,won,2026-01-15
1977,79626,2025-12-03,product_not_received,chargeback,131938,lost,2025-12-18
1978,79657,2025-12-28,quality,chargeback,119014,won,2026-01-15
1979,79701,2025-06-30,duplicate,retrieval_request,657978,won,2025-07-06
1980,79736,2025-08-07,product_not_received,retrieval_request,632151,won,2025-08-17
1981,79772,2025-01-19,quality,pre_arbitration,661946,lost,2025-02-09
1982,79873,2025-11-04,subscription_cancel,chargeback,198846,won,2025-12-04
1983,79900,2025-10-20,fraud,pre_arbitration,264542,won,2025-11-19
1984,79907,2025-11-09,product_not_received,retrieval_request,165576,won,2025-12-07
1985,79909,2025-08-08,product_not_received,retrieval_request,512296,lost,2025-08-23
