settlement_id,merchant_id,batch_date,settled_ts,gross_amount_uzs,commission_uzs,net_amount_uzs,holdback_uzs
399,18,2025-09-28,2025-09-30 07:00:00,218200,1818,216382,0
400,18,2025-10-01,2025-10-03 18:00:00,25900,210,25690,0
401,18,2025-10-02,2025-10-04 19:00:00,154700,1346,153354,0
402,18,2025-10-18,2025-10-20 14:00:00,116800,1394,115406,0
403,18,2025-10-20,2025-10-21 10:00:00,64500,566,63934,0
404,18,2025-10-21,2025-10-23 12:00:00,80500,607,79893,0
405,18,2025-10-22,2025-10-23 19:00:00,167000,1719,165281,0
406,18,2025-10-23,2025-10-25 14:00:00,171800,1678,170122,0
407,18,2025-10-25,2025-10-26 15:00:00,64600,675,63925,0
408,18,2025-10-26,2025-10-27 13:00:00,53000,513,52487,0
409,18,2025-11-06,2025-11-08 15:00:00,37900,289,37611,0
410,18,2025-11-08,2025-11-10 15:00:00,73200,771,72429,0
411,18,2025-11-12,2025-11-13 13:00:00,97400,805,96595,0
412,18,2025-11-13,2025-11-15 10:00:00,261800,2389,259411,0
413,18,2025-11-14,2025-11-15 07:00:00,112500,963,111537,0
414,18,2025-11-17,2025-11-19 10:00:00,158300,1811,156489,0
415,18,2025-11-19,2025-11-21 09:00:00,137600,1132,136468,0
416,18,2025-11-20,2025-11-21 12:00:00,96700,854,95846,0
417,18,2025-11-28,2025-11-29 15:00:00,303800,3363,300437,0
418,18,2025-12-01,2025-12-04 07:00:00,188600,1915,186685,0
419,18,2025-12-02,2025-12-06 10:00:00,208200,2233,205967,0
420,18,2025-12-03,2025-12-06 13:00:00,541000,4916,536084,0
421,18,2025-12-05,2025-12-07 16:00:00,19900,194,19706,0
422,18,2025-12-06,2025-12-09 08:00:00,140100,1320,138780,0
423,18,2025-12-08,2025-12-12 16:00:00,32300,274,32026,0
424,18,2025-12-10,2025-12-15 18:00:00,130400,1554,128846,0
425,18,2025-12-11,2025-12-14 09:00:00,117300,1362,115938,0
426,18,2025-12-13,2025-12-16 15:00:00,357200,2992,354208,0
427,18,2025-12-15,2025-12-17 08:00:00,9900,85,9815,0
428,18,2025-12-16,2025-12-19 13:00:00,335500,2724,332776,0
429,18,2025-12-18,2025-12-22 06:00:00,159800,1136,158664,0
430,18,2025-12-21,2025-12-26 16:00:00,19600,220,19380,0
431,18,2025-12-22,2025-12-25 18:00:00,151500,1684,149816,0
432,18,2025-12-23,2025-12-26 11:00:00,674500,6157,668343,0
433,18,2025-12-26,2025-12-30 06:00:00,278700,2152,276548,0
434,19,2025-01-09,2025-01-11 12:00:00,154500,1555,152945,0
435,19,2025-01-18,2025-01-21 10:00:00,22600,217,22383,0
436,19,2025-01-21,2025-01-24 11:00:00,40000,280,39720,0
437,19,2025-01-22,2025-01-24 19:00:00,48600,421,48179,0
438,19,2025-02-04,2025-02-06 18:00:00,103000,1164,101836,0
439,19,2025-02-06,2025-02-08 19:00:00,40900,380,40520,0
440,19,2025-02-11,2025-02-15 07:00:00,410200,3801,406399,0
441,19,2025-02-12,2025-02-15 11:00:00,177100,1702,175398,0
442,19,2025-02-14,2025-02-17 19:00:00,72800,788,72012,0
443,19,2025-02-21,2025-02-24 13:00:00,81300,641,80659,0
444,19,2025-02-22,2025-02-25 16:00:00,92700,1025,91675,0
445,19,2025-02-25,2025-02-28 19:00:00,109400,1061,108339,0
446,19,2025-02-28,2025-03-02 07:00:00,35500,425,35075,0
447,19,2025-03-01,2025-03-03 11:00:00,86300,833,85467,0
448,19,2025-03-06,2025-03-10 17:00:00,71300,838,70462,0
449,19,2025-03-12,2025-03-14 10:00:00,87600,702,86898,0
450,19,2025-03-17,2025-03-19 19:00:00,117600,1188,116412,0
451,19,2025-03-21,2025-03-25 15:00:00,221400,2565,218835,0
452,19,2025-03-26,2025-03-30 06:00:00,64100,656,63444,0
453,19,2025-04-14,2025-04-17 15:00:00,138800,983,137817,0
454,19,2025-04-15,2025-04-18 17:00:00,362100,2615,359485,0
455,19,2025-04-21,2025-04-25 13:00:00,207300,1536,205764,0
456,19,2025-04-24,2025-04-28 12:00:00,94500,1089,93411,0
457,19,2025-04-25,2025-04-27 13:00:00,397000,4561,392439,0
458,19,2025-05-03,2025-05-05 11:00:00,125300,1083,124217,0
459,19,2025-05-04,2025-05-08 07:00:00,438400,4245,434155,0
460,19,2025-05-10,2025-05-13 16:00:00,183600,1595,182005,0
461,19,2025-05-11,2025-05-14 10:00:00,69100,715,68385,0
462,19,2025-05-16,2025-05-18 10:00:00,48600,554,48046,0
463,19,2025-05-20,2025-05-22 18:00:00,168800,1628,167172,0
464,19,2025-05-21,2025-05-24 08:00:00,48800,464,48336,0
465,19,2025-05-23,2025-05-26 12:00:00,50200,591,49609,0
466,19,2025-06-12,2025-06-15 06:00:00,67500,667,66833,0
467,19,2025-06-13,2025-06-15 15:00:00,98700,766,97934,0
468,19,2025-06-14,2025-06-16 14:00:00,62100,578,61522,0
469,19,2025-06-17,2025-06-20 10:00:00,104100,782,103318,0
470,19,2025-06-23,2025-06-26 09:00:00,60600,586,60014,0
471,19,2025-06-26,2025-06-28 19:00:00,62400,617,61783,0
472,19,2025-06-28,2025-07-01 18:00:00,83600,652,82948,0
473,19,2025-07-07,2025-07-09 06:00:00,376500,3124,373376,0
474,19,2025-07-08,2025-07-12 16:00:00,269700,2350,267350,0
475,19,2025-07-16,2025-07-19 07:00:00,36000,285,35715,0
476,19,2025-07-21,2025-07-23 12:00:00,57000,471,56529,0
477,19,2025-07-23,2025-07-27 14:00:00,87300,691,86609,0
478,19,2025-07-25,2025-07-28 16:00:00,230500,2029,228471,0
479,19,2025-08-05,2025-08-08 19:00:00,89500,975,88525,0
480,19,2025-08-09,2025-08-11 12:00:00,27000,241,26759,0
481,19,2025-08-15,2025-08-18 11:00:00,100000,955,99045,0
482,19,2025-08-20,2025-08-23 14:00:00,108500,1248,107252,0
483,19,2025-08-23,2025-08-26 19:00:00,91100,746,90354,0
484,19,2025-08-24,2025-08-27 15:00:00,105900,754,105146,0
485,19,2025-08-25,2025-08-28 06:00:00,20900,244,20656,0
486,19,2025-09-06,2025-09-09 12:00:00,27100,304,26796,0
487,19,2025-09-08,2025-09-11 16:00:00,169500,1626,167874,0
488,19,2025-09-14,2025-09-18 11:00:00,89800,993,88807,0
489,19,2025-09-15,2025-09-18 13:00:00,71700,569,71131,0
490,19,2025-09-18,2025-09-20 11:00:00,229200,1883,227317,0
491,19,2025-09-26,2025-09-29 07:00:00,44800,442,44358,0
492,19,2025-10-03,2025-10-06 09:00:00,53400,616,52784,0
493,19,2025-10-05,2025-10-08 09:00:00,78000,627,77373,0
494,19,2025-10-07,2025-10-10 14:00:00,56600,410,56190,0
495,19,2025-10-09,2025-10-12 08:00:00,49400,586,48814,0
496,19,2025-10-12,2025-10-16 17:00:00,104200,1167,103033,0
497,19,2025-10-13,2025-10-15 12:00:00,109300,981,108319,0
498,19,2025-10-16,2025-10-19 19:00:00,83800,828,82972,0
499,19,2025-10-21,2025-10-24 17:00:00,136200,1167,135033,0
500,19,2025-10-22,2025-10-25 07:00:00,225700,1909,223791,0
501,19,2025-11-02,2025-11-04 07:00:00,37700,380,37320,0
502,19,2025-11-09,2025-11-11 13:00:00,195700,2191,193509,0
503,19,2025-11-11,2025-11-14 15:00:00,50600,401,50199,0
504,19,2025-12-04,2025-12-08 13:00:00,151200,1245,149955,0
505,19,2025-12-07,2025-12-11 07:00:00,250600,2391,248209,0
506,19,2025-12-08,2025-12-13 09:00:00,64200,644,63556,0
507,19,2025-12-09,2025-12-13 07:00:00,93800,747,93053,0
508,19,2025-12-13,2025-12-18 19:00:00,318800,2935,315865,0
509,19,2025-12-14,2025-12-20 13:00:00,34900,399,34501,0
510,19,2025-12-24,2025-12-28 13:00:00,318500,3380,315120,0
511,19,2025-12-26,2025-12-30 10:00:00,184200,1926,182274,0
512,20,2025-01-19,2025-01-20 06:00:00,99000,701,98299,0
513,20,2025-02-14,2025-02-15 17:00:00,76200,692,75508,0
514,20,2025-02-20,2025-02-21 15:00:00,41600,309,41291,0
515,20,2025-03-01,2025-03-02 12:00:00,26300,262,26038,0
516,20,2025-04-26,2025-04-27 07:00:00,124800,1203,123597,0
517,20,2025-05-18,2025-05-20 16:00:00,54000,597,53403,0
518,20,2025-05-26,2025-05-27 12:00:00,89000,774,88226,0
519,20,2025-07-09,2025-07-11 06:00:00,33000,304,32696,0
520,20,2025-07-10,2025-07-11 15:00:00,146900,1214,145686,0
521,20,2025-08-07,2025-08-08 18:00:00,121600,1398,120202,0
522,20,2025-08-28,2025-08-30 17:00:00,32700,258,32442,0
523,20,2025-09-23,2025-09-24 09:00:00,160200,1315,158885,0
524,20,2025-09-28,2025-09-30 19:00:00,105100,765,104335,0
525,20,2025-10-22,2025-10-24 15:00:00,164100,1815,162285,0
526,20,2025-11-21,2025-11-23 09:00:00,168800,1606,167194,0
527,20,2025-12-05,2025-12-10 17:00:00,93800,991,92809,0
528,20,2025-12-26,2025-12-29 08:00:00,191600,1370,190230,0
529,21,2025-01-27,2025-01-29 17:00:00,32100,326,31774,0
530,21,2025-02-22,2025-02-23 18:00:00,94200,849,93351,0
531,21,2025-03-03,2025-03-05 08:00:00,80400,919,79481,0
532,21,2025-03-16,2025-03-17 09:00:00,179400,1485,177915,0
533,21,2025-03-17,2025-03-18 10:00:00,49700,520,49180,0
534,21,2025-04-19,2025-04-21 13:00:00,84100,887,83213,0
535,21,2025-04-24,2025-04-26 18:00:00,91700,1041,90659,0
536,21,2025-06-23,2025-06-24 18:00:00,158300,1870,156430,0
537,21,2025-07-23,2025-07-25 14:00:00,33300,277,33023,0
538,21,2025-07-28,2025-07-30 14:00:00,80100,897,79203,0
539,21,2025-08-01,2025-08-03 06:00:00,51700,584,51116,0
540,21,2025-08-07,2025-08-08 12:00:00,396300,2908,393392,0
541,21,2025-08-15,2025-08-17 09:00:00,122500,1352,121148,0
542,21,2025-08-18,2025-08-20 11:00:00,35100,329,34771,0
543,21,2025-08-27,2025-08-28 10:00:00,56100,566,55534,0
544,21,2025-09-09,2025-09-11 08:00:00,32900,306,32594,0
545,21,2025-09-12,2025-09-14 11:00:00,53800,645,53155,0
546,21,2025-09-26,2025-09-27 10:00:00,70000,731,69269,0
547,21,2025-10-05,2025-10-06 09:00:00,56000,481,55519,0
548,21,2025-10-27,2025-10-29 10:00:00,52200,439,51761,0
549,21,2025-11-07,2025-11-09 12:00:00,78100,836,77264,0
550,21,2025-12-01,2025-12-06 12:00:00,96200,1102,95098,0
551,21,2025-12-19,2025-12-22 06:00:00,305000,2331,302669,0
552,21,2025-12-25,2025-12-29 08:00:00,76100,807,75293,0
553,22,2025-01-23,2025-01-24 15:00:00,115100,1097,114003,0
554,22,2025-01-24,2025-01-26 19:00:00,63900,526,63374,0
555,22,2025-03-03,2025-03-04 06:00:00,96200,940,95260,0
556,22,2025-03-12,2025-03-14 07:00:00,46900,460,46440,0
557,22,2025-03-23,2025-03-24 11:00:00,49500,586,48914,0
558,22,2025-04-09,2025-04-11 09:00:00,25800,196,25604,0
559,22,2025-04-10,2025-04-11 16:00:00,64700,670,64030,0
560,22,2025-04-13,2025-04-14 15:00:00,66200,573,65627,0
561,22,2025-04-18,2025-04-20 08:00:00,55900,565,55335,0
562,22,2025-05-16,2025-05-17 07:00:00,61000,499,60501,0
563,22,2025-06-17,2025-06-19 12:00:00,41800,364,41436,0
564,22,2025-07-04,2025-07-06 07:00:00,80800,910,79890,0
565,22,2025-07-12,2025-07-14 14:00:00,172700,1458,171242,0
566,22,2025-07-13,2025-07-14 08:00:00,64000,635,63365,0
567,22,2025-07-26,2025-07-28 10:00:00,100600,1085,99515,0
568,22,2025-07-28,2025-07-30 06:00:00,522100,3969,518131,0
569,22,2025-09-02,2025-09-04 13:00:00,76600,588,76012,0
570,22,2025-10-05,2025-10-07 12:00:00,168100,1793,166307,0
571,22,2025-10-16,2025-10-17 10:00:00,43900,352,43548,0
572,22,2025-10-24,2025-10-25 11:00:00,103900,943,102957,0
573,22,2025-11-11,2025-11-13 10:00:00,178900,1609,177291,0
574,22,2025-11-23,2025-11-24 10:00:00,53000,549,52451,0
575,22,2025-12-08,2025-12-13 16:00:00,82600,758,81842,0
576,22,2025-12-10,2025-12-12 13:00:00,142500,1564,140936,0
577,22,2025-12-12,2025-12-15 14:00:00,62500,573,61927,0
578,22,2025-12-16,2025-12-20 17:00:00,16300,175,16125,0
579,22,2025-12-17,2025-12-22 14:00:00,118100,1248,116852,0
580,22,2025-12-24,2025-12-27 07:00:00,362500,2988,359512,0
581,22,2025-12-25,2025-12-29 16:00:00,121400,851,120549,0
582,23,2025-01-01,2025-01-02 10:00:00,287800,2575,285225,0
583,23,2025-01-05,2025-01-06 08:00:00,40600,444,40156,0
584,23,2025-01-06,2025-01-08 08:00:00,109000,1253,107747,0
585,23,2025-01-08,2025-01-10 07:00:00,119500,1020,118480,0
586,23,2025-01-09,2025-01-11 12:00:00,175500,1325,174175,0
587,23,2025-01-11,2025-01-13 14:00:00,333400,2543,330857,0
588,23,2025-01-13,2025-01-14 11:00:00,137100,1027,136073,0
589,23,2025-01-15,2025-01-16 15:00:00,341400,3338,338062,0
590,23,2025-01-16,2025-01-17 06:00:00,128800,1083,127717,0
591,23,2025-01-18,2025-01-19 16:00:00,324100,2818,321282,0
592,23,2025-01-20,2025-01-21 18:00:00,133300,1468,131832,0
593,23,2025-01-23,2025-01-24 12:00:00,384900,4300,380600,0
594,23,2025-01-24,2025-01-25 11:00:00,411100,4318,406782,0
595,23,2025-02-01,2025-02-02 17:00:00,136600,1069,135531,0
596,23,2025-02-02,2025-02-04 15:00:00,69200,626,68574,0
597,23,2025-02-05,2025-02-07 17:00:00,159700,1125,158575,0
598,23,2025-02-06,2025-02-08 18:00:00,261300,3100,258200,0
599,23,2025-02-10,2025-02-11 14:00:00,191600,2181,189419,0
600,23,2025-02-13,2025-02-15 15:00:00,257900,2951,254949,0
601,23,2025-02-14,2025-02-15 19:00:00,105500,1015,104485,0
602,23,2025-02-16,2025-02-18 15:00:00,182800,2006,180794,0
603,23,2025-02-18,2025-02-19 19:00:00,128700,1318,127382,0
604,23,2025-02-20,2025-02-22 15:00:00,537100,5256,531844,0
605,23,2025-02-21,2025-02-23 08:00:00,283000,2909,280091,0
606,23,2025-02-23,2025-02-24 07:00:00,165700,1704,163996,0
607,23,2025-02-25,2025-02-27 10:00:00,112700,946,111754,0
608,23,2025-02-26,2025-02-28 07:00:00,159400,1452,157948,0
609,23,2025-03-01,2025-03-02 11:00:00,86200,604,85596,0
610,23,2025-03-02,2025-03-04 17:00:00,587700,6118,581582,0
611,23,2025-03-05,2025-03-07 17:00:00,34800,370,34430,0
612,23,2025-03-09,2025-03-10 13:00:00,220600,2498,218102,0
613,23,2025-03-14,2025-03-15 09:00:00,255300,2603,252697,0
614,23,2025-03-16,2025-03-17 17:00:00,91900,1047,90853,0
615,23,2025-03-19,2025-03-21 09:00:00,306400,3535,302865,0
616,23,2025-03-23,2025-03-24 14:00:00,355900,3516,352384,0
617,23,2025-03-27,2025-03-29 13:00:00,78500,788,77712,0
618,23,2025-04-04,2025-04-06 11:00:00,85800,847,84953,0
619,23,2025-04-05,2025-04-06 06:00:00,67500,530,66970,0
620,23,2025-04-06,2025-04-08 08:00:00,569600,5747,563853,0
621,23,2025-04-08,2025-04-10 08:00:00,265400,2118,263282,0
622,23,2025-04-09,2025-04-11 06:00:00,83100,589,82511,0
623,23,2025-04-10,2025-04-12 06:00:00,166900,1403,165497,0
624,23,2025-04-15,2025-04-16 09:00:00,272600,3111,269489,0
625,23,2025-04-16,2025-04-18 08:00:00,88700,687,88013,0
626,23,2025-04-17,2025-04-18 17:00:00,155200,1089,154111,0
627,23,2025-04-18,2025-04-20 08:00:00,237500,1871,235629,0
628,23,2025-04-21,2025-04-23 13:00:00,357800,2935,354865,0
629,23,2025-04-24,2025-04-25 13:00:00,223900,2418,221482,0
630,23,2025-04-25,2025-04-27 06:00:00,389100,3535,385565,0
631,23,2025-04-26,2025-04-28 15:00:00,277800,2940,274860,0
632,23,2025-04-27,2025-04-28 06:00:00,251600,2661,248939,0
633,23,2025-04-28,2025-04-29 11:00:00,296500,2234,294266,0
634,23,2025-05-02,2025-05-04 16:00:00,283800,2142,281658,0
635,23,2025-05-03,2025-05-05 08:00:00,42800,410,42390,0
636,23,2025-05-04,2025-05-05 09:00:00,72700,808,71892,0
637,23,2025-05-05,2025-05-07 09:00:00,135900,1287,134613,0
638,23,2025-05-06,2025-05-07 11:00:00,459400,4527,454873,0
639,23,2025-05-07,2025-05-08 14:00:00,107500,800,106700,0
640,23,2025-05-08,2025-05-09 12:00:00,211100,2469,208631,0
641,23,2025-05-12,2025-05-13 17:00:00,391800,3941,387859,0
642,23,2025-05-13,2025-05-15 13:00:00,154500,1508,152992,0
643,23,2025-05-14,2025-05-16 09:00:00,73700,709,72991,0
644,23,2025-05-15,2025-05-16 13:00:00,304900,3266,301634,0
645,23,2025-05-17,2025-05-18 16:00:00,429800,4270,425530,0
646,23,2025-05-21,2025-05-23 10:00:00,191900,1809,190091,0
647,23,2025-05-22,2025-05-23 17:00:00,78400,675,77725,0
648,23,2025-05-23,2025-05-25 07:00:00,129900,1098,128802,0
649,23,2025-05-24,2025-05-25 14:00:00,76600,569,76031,0
650,23,2025-06-06,2025-06-08 09:00:00,619000,6524,612476,0
651,23,2025-06-07,2025-06-09 10:00:00,477300,4526,472774,0
652,23,2025-06-08,2025-06-10 12:00:00,121900,1186,120714,0
653,23,2025-06-09,2025-06-10 17:00:00,344600,3548,341052,0
654,23,2025-06-10,2025-06-12 19:00:00,49000,360,48640,0
655,23,2025-06-15,2025-06-16 12:00:00,92000,1010,90990,0
656,23,2025-06-18,2025-06-20 07:00:00,443600,4371,439229,0
657,23,2025-06-23,2025-06-25 08:00:00,129500,916,128584,0
658,23,2025-06-25,2025-06-27 13:00:00,732200,5212,726988,0
659,23,2025-06-26,2025-06-27 09:00:00,86800,685,86115,0
660,23,2025-07-02,2025-07-04 18:00:00,46100,543,45557,0
661,23,2025-07-03,2025-07-04 12:00:00,264000,3165,260835,0
662,23,2025-07-05,2025-07-07 12:00:00,230900,2755,228145,0
663,23,2025-07-07,2025-07-08 12:00:00,57300,461,56839,0
664,23,2025-07-08,2025-07-10 07:00:00,238100,2275,235825,0
665,23,2025-07-09,2025-07-10 18:00:00,117900,977,116923,0
666,23,2025-07-11,2025-07-13 07:00:00,360200,4224,355976,0
667,23,2025-07-14,2025-07-16 10:00:00,426400,3679,422721,0
668,23,2025-07-15,2025-07-17 09:00:00,391300,2794,388506,0
669,23,2025-07-16,2025-07-17 19:00:00,117000,874,116126,0
670,23,2025-07-18,2025-07-19 07:00:00,142300,1269,141031,0
671,23,2025-07-19,2025-07-21 14:00:00,314400,3474,310926,0
672,23,2025-07-25,2025-07-27 18:00:00,885800,7299,878501,0
673,23,2025-07-26,2025-07-28 19:00:00,167900,1833,166067,0
674,23,2025-07-27,2025-07-29 09:00:00,229100,2293,226807,0
675,23,2025-07-28,2025-07-30 17:00:00,195500,1719,193781,0
676,23,2025-08-02,2025-08-03 16:00:00,102100,930,101170,0
677,23,2025-08-07,2025-08-09 09:00:00,391600,4547,387053,0
678,23,2025-08-08,2025-08-09 16:00:00,255700,3018,252682,0
679,23,2025-08-10,2025-08-12 07:00:00,352500,3454,349046,0
680,23,2025-08-11,2025-08-12 17:00:00,144700,1058,143642,0
681,23,2025-08-13,2025-08-15 08:00:00,254800,2813,251987,0
682,23,2025-08-15,2025-08-17 11:00:00,126600,1295,125305,0
683,23,2025-08-16,2025-08-18 15:00:00,333500,3470,330030,0
684,23,2025-08-19,2025-08-20 08:00:00,200300,1432,198868,0
685,23,2025-08-22,2025-08-24 08:00:00,411600,3302,408298,0
686,23,2025-08-25,2025-08-27 11:00:00,461700,4814,456886,0
687,23,2025-09-01,2025-09-03 06:00:00,624600,4704,619896,0
688,23,2025-09-02,2025-09-03 09:00:00,62100,607,61493,0
689,23,2025-09-04,2025-09-06 17:00:00,195100,1473,193627,0
690,23,2025-09-05,2025-09-06 18:00:00,487200,5164,482036,0
691,23,2025-09-09,2025-09-10 06:00:00,347900,2919,344981,0
692,23,2025-09-12,2025-09-14 12:00:00,114800,1321,113479,0
693,23,2025-09-14,2025-09-15 16:00:00,419700,4533,415167,0
694,23,2025-09-18,2025-09-19 13:00:00,58700,699,58001,0
695,23,2025-09-20,2025-09-22 08:00:00,307300,3120,304180,0
696,23,2025-09-22,2025-09-24 17:00:00,143000,1169,141831,0
697,23,2025-09-24,2025-09-25 13:00:00,49700,506,49194,0
698,23,2025-09-25,2025-09-27 15:00:00,308200,3633,304567,0
699,23,2025-10-02,2025-10-03 10:00:00,113500,817,112683,0
700,23,2025-10-04,2025-10-06 09:00:00,55900,541,55359,0
701,23,2025-10-05,2025-10-06 15:00:00,262500,2198,260302,0
702,23,2025-10-07,2025-10-09 15:00:00,33300,243,33057,0
703,23,2025-10-08,2025-10-09 11:00:00,276400,3057,273343,0
704,23,2025-10-11,2025-10-13 16:00:00,497300,5877,491423,0
705,23,2025-10-12,2025-10-13 17:00:00,296000,3071,292929,0
706,23,2025-10-13,2025-10-15 11:00:00,153100,1693,151407,0
707,23,2025-10-14,2025-10-15 09:00:00,489400,4499,484901,0
708,23,2025-10-15,2025-10-17 08:00:00,126100,1053,125047,0
709,23,2025-10-16,2025-10-17 17:00:00,179500,1884,177616,0
710,23,2025-10-19,2025-10-20 15:00:00,36200,340,35860,0
711,23,2025-10-20,2025-10-21 15:00:00,142900,1196,141704,0
712,23,2025-10-21,2025-10-22 18:00:00,199300,1785,197515,0
713,23,2025-10-22,2025-10-23 06:00:00,475800,3425,472375,0
714,23,2025-10-25,2025-10-27 18:00:00,106700,1188,105512,0
715,23,2025-10-27,2025-10-29 06:00:00,190900,1497,189403,0
716,23,2025-11-01,2025-11-02 09:00:00,230400,2576,227824,0
717,23,2025-11-03,2025-11-04 13:00:00,614800,5396,609404,0
718,23,2025-11-04,2025-11-05 10:00:00,446300,3647,442653,0
719,23,2025-11-05,2025-11-06 17:00:00,265800,2571,263229,0
720,23,2025-11-07,2025-11-09 11:00:00,270400,2603,267797,0
721,23,2025-11-08,2025-11-09 07:00:00,296800,2307,294493,0
722,23,2025-11-09,2025-11-11 19:00:00,137400,1150,136250,0
723,23,2025-11-12,2025-11-14 13:00:00,113600,1216,112384,0
724,23,2025-11-17,2025-11-18 18:00:00,76300,674,75626,0
725,23,2025-11-18,2025-11-19 11:00:00,330600,3487,327113,0
726,23,2025-11-19,2025-11-20 18:00:00,929200,9051,920149,0
727,23,2025-11-20,2025-11-22 09:00:00,257900,2181,255719,0
728,23,2025-11-21,2025-11-22 15:00:00,71200,791,70409,0
729,23,2025-11-22,2025-11-23 10:00:00,265600,2437,263163,0
730,23,2025-11-23,2025-11-24 18:00:00,49300,369,48931,0
731,23,2025-11-24,2025-11-25 07:00:00,257400,2106,255294,0
732,23,2025-11-27,2025-11-29 07:00:00,122500,997,121503,0
733,23,2025-11-28,2025-11-29 15:00:00,151400,1550,149850,0
734,23,2025-12-03,2025-12-05 06:00:00,51900,550,51350,0
735,23,2025-12-04,2025-12-09 06:00:00,297200,3059,294141,0
736,23,2025-12-05,2025-12-10 06:00:00,980600,11001,969599,0
737,23,2025-12-06,2025-12-11 18:00:00,56000,407,55593,0
738,23,2025-12-07,2025-12-11 06:00:00,120200,1221,118979,0
739,23,2025-12-08,2025-12-12 07:00:00,300400,3011,297389,0
740,23,2025-12-09,2025-12-11 12:00:00,386900,3605,383295,0
741,23,2025-12-11,2025-12-15 12:00:00,258500,3017,255483,0
742,23,2025-12-14,2025-12-18 08:00:00,116500,911,115589,0
743,23,2025-12-18,2025-12-22 19:00:00,332900,3362,329538,0
744,23,2025-12-19,2025-12-22 13:00:00,1010600,9785,1000815,0
745,23,2025-12-20,2025-12-22 09:00:00,305500,3348,302152,0
746,23,2025-12-21,2025-12-25 06:00:00,212900,2253,210647,0
747,23,2025-12-23,2025-12-26 19:00:00,110300,957,109343,0
748,23,2025-12-24,2025-12-27 18:00:00,942800,10167,932633,0
749,23,2025-12-25,2025-12-28 17:00:00,432100,3102,428998,0
750,25,2025-01-04,2025-01-06 16:00:00,93000,867,92133,0
751,25,2025-01-14,2025-01-16 07:00:00,45800,364,45436,0
752,25,2025-02-14,2025-02-15 08:00:00,142200,1508,140692,0
753,25,2025-02-26,2025-02-27 08:00:00,44700,532,44168,0
754,25,2025-03-09,2025-03-11 15:00:00,40800,285,40515,0
755,25,2025-03-14,2025-03-16 13:00:00,62500,499,62001,0
756,25,2025-03-21,2025-03-22 06:00:00,77100,872,76228,0
757,25,2025-04-10,2025-04-12 12:00:00,42100,448,41652,0
758,25,2025-05-02,2025-05-03 13:00:00,110200,880,109320,0
759,25,2025-05-05,2025-05-06 06:00:00,103500,1115,102385,0
760,25,2025-05-15,2025-05-17 15:00:00,130700,1121,129579,0
761,25,2025-06-09,2025-06-11 14:00:00,65900,670,65230,0
762,25,2025-06-17,2025-06-18 07:00:00,104800,883,103917,0
763,25,2025-06-21,2025-06-23 18:00:00,58400,679,57721,0
764,25,2025-06-24,2025-06-26 07:00:00,238100,2745,235355,0
765,25,2025-07-06,2025-07-07 15:00:00,161000,1197,159803,0
766,25,2025-07-11,2025-07-12 17:00:00,126500,1085,125415,0
767,25,2025-07-23,2025-07-24 13:00:00,3800,26,3774,0
768,25,2025-07-26,2025-07-27 14:00:00,44400,498,43902,0
769,25,2025-08-04,2025-08-05 07:00:00,59800,502,59298,0
770,25,2025-08-05,2025-08-06 10:00:00,9800,99,9701,0
771,25,2025-08-09,2025-08-10 14:00:00,84200,974,83226,0
772,25,2025-08-14,2025-08-16 13:00:00,87100,912,86188,0
773,25,2025-08-22,2025-08-24 09:00:00,93800,718,93082,0
774,25,2025-09-18,2025-09-19 19:00:00,228600,1912,226688,0
775,25,2025-09-19,2025-09-20 15:00:00,132300,1159,131141,0
776,25,2025-10-03,2025-10-04 07:00:00,81200,914,80286,0
777,25,2025-10-06,2025-10-07 17:00:00,113400,1232,112168,0
